number,iteration,fitness_function,use_constraint,constraint_handling_method,constraint,particle_speed_limit,population_size,personal_confidence,swarm_confidence,particle_inertia,constraint_r,fitness,optimum,iterations,optimum_reached,iterations_to_opt
120003,5,Schwefel function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,17
10001,6,Shubert function,false,,,2,5,0.8,1.6,0.3,-0.15,0.5678529568348393,1.0,500,false,280
10002,6,Shubert function,false,,,10,5,0.8,1.6,0.3,-0.15,0.6232141015698013,1.0,500,false,46
10003,6,Shubert function,false,,,19,5,0.8,1.6,0.3,-0.15,0.6232141015698013,1.0,500,false,13
20001,6,Booth's function,false,,,2,5,0.8,1.6,0.3,-0.15,0.9979068103420656,1.0,500,false,56
20002,6,Booth's function,false,,,10,5,0.8,1.6,0.3,-0.15,0.9972660379978,1.0,500,false,21
20003,6,Booth's function,false,,,19,5,0.8,1.6,0.3,-0.15,0.998798551854502,1.0,500,false,15
30001,6,Schwefel function,false,,,2,5,0.8,1.6,0.3,-0.15,0.751259914137192,1.0,500,false,95
30002,6,Schwefel function,false,,,10,5,0.8,1.6,0.3,-0.15,0.7511594892557217,1.0,500,false,50
30003,6,Schwefel function,false,,,19,5,0.8,1.6,0.3,-0.15,0.7723684676218683,1.0,500,false,29
40001,6,Shubert function,false,,,2,10,0.8,1.6,0.3,-0.15,0.7375421518084259,1.0,500,false,25
40002,6,Shubert function,false,,,10,10,0.8,1.6,0.3,-0.15,0.7491165997573589,1.0,500,false,10
40003,6,Shubert function,false,,,19,10,0.8,1.6,0.3,-0.15,0.7491165997573589,1.0,500,false,11
50001,6,Booth's function,false,,,2,10,0.8,1.6,0.3,-0.15,0.9924549056462723,1.0,500,false,84
50002,6,Booth's function,false,,,10,10,0.8,1.6,0.3,-0.15,0.9997597103709004,1.0,500,false,19
50003,6,Booth's function,false,,,19,10,0.8,1.6,0.3,-0.15,0.9999893204609289,1.0,500,false,11
60001,6,Schwefel function,false,,,2,10,0.8,1.6,0.3,-0.15,0.7641887595253674,1.0,500,false,130
60002,6,Schwefel function,false,,,10,10,0.8,1.6,0.3,-0.15,0.7720382074406985,1.0,500,false,33
60003,6,Schwefel function,false,,,19,10,0.8,1.6,0.3,-0.15,0.8833898823266764,1.0,500,false,408
70001,6,Shubert function,false,,,2,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,29
70002,6,Shubert function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,7
70003,6,Shubert function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,5
80001,6,Booth's function,false,,,2,35,0.8,1.6,0.3,-0.15,0.9999572818437156,1.0,500,false,33
80002,6,Booth's function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,9
80003,6,Booth's function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,4
90001,6,Schwefel function,false,,,2,35,0.8,1.6,0.3,-0.15,0.9899888028825804,1.0,500,false,210
90002,6,Schwefel function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,36
90003,6,Schwefel function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,18
100001,6,Shubert function,false,,,2,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,27
100002,6,Shubert function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,6
100003,6,Shubert function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,7
110001,6,Booth's function,false,,,2,80,0.8,1.6,0.3,-0.15,0.9999893204609289,1.0,500,false,13
110002,6,Booth's function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,6
110003,6,Booth's function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,6
120001,6,Schwefel function,false,,,2,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,99
120002,6,Schwefel function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,28
120003,6,Schwefel function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,17
10001,7,Shubert function,false,,,2,5,0.8,1.6,0.3,-0.15,0.7472681705765748,1.0,500,false,75
10002,7,Shubert function,false,,,10,5,0.8,1.6,0.3,-0.15,0.7472681705765748,1.0,500,false,15
10003,7,Shubert function,false,,,19,5,0.8,1.6,0.3,-0.15,0.7324221397006406,1.0,500,false,18
20001,7,Booth's function,false,,,2,5,0.8,1.6,0.3,-0.15,0.9993805867338765,1.0,500,false,94
20002,7,Booth's function,false,,,10,5,0.8,1.6,0.3,-0.15,0.9799972233198415,1.0,500,false,26
20003,7,Booth's function,false,,,19,5,0.8,1.6,0.3,-0.15,0.9981951578969852,1.0,500,false,19
30001,7,Schwefel function,false,,,2,5,0.8,1.6,0.3,-0.15,0.9978440992905777,1.0,500,false,200
30002,7,Schwefel function,false,,,10,5,0.8,1.6,0.3,-0.15,0.9669008357497388,1.0,500,false,53
30003,7,Schwefel function,false,,,19,5,0.8,1.6,0.3,-0.15,0.6870570055016666,1.0,500,false,28
40001,7,Shubert function,false,,,2,10,0.8,1.6,0.3,-0.15,0.7454303908058972,1.0,500,false,0
40002,7,Shubert function,false,,,10,10,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,14
40003,7,Shubert function,false,,,19,10,0.8,1.6,0.3,-0.15,0.7454303908058972,1.0,500,false,4
50001,7,Booth's function,false,,,2,10,0.8,1.6,0.3,-0.15,0.9944466396830313,1.0,500,false,43
50002,7,Booth's function,false,,,10,10,0.8,1.6,0.3,-0.15,0.9961553659344062,1.0,500,false,24
50003,7,Booth's function,false,,,19,10,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,20
60001,7,Schwefel function,false,,,2,10,0.8,1.6,0.3,-0.15,0.9935496787424325,1.0,500,false,484
60002,7,Schwefel function,false,,,10,10,0.8,1.6,0.3,-0.15,0.9971267504792664,1.0,500,false,97
60003,7,Schwefel function,false,,,19,10,0.8,1.6,0.3,-0.15,0.9956939848684259,1.0,500,false,187
70001,7,Shubert function,false,,,2,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,22
70002,7,Shubert function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
70003,7,Shubert function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,6
80001,7,Booth's function,false,,,2,35,0.8,1.6,0.3,-0.15,0.9999893204609289,1.0,500,false,38
80002,7,Booth's function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
80003,7,Booth's function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,6
90001,7,Schwefel function,false,,,2,35,0.8,1.6,0.3,-0.15,0.9992807248605017,1.0,500,false,290
90002,7,Schwefel function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,62
90003,7,Schwefel function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,28
100001,7,Shubert function,false,,,2,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,30
100002,7,Shubert function,false,,,10,80,0.8,1.6,0.3,-0.15,0.7472681705765748,1.0,500,false,5
100003,7,Shubert function,false,,,19,80,0.8,1.6,0.3,-0.15,0.7472681705765748,1.0,500,false,5
110001,7,Booth's function,false,,,2,80,0.8,1.6,0.3,-0.15,0.9999572818437156,1.0,500,false,30
110002,7,Booth's function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
110003,7,Booth's function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,7
120001,7,Schwefel function,false,,,2,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,135
120002,7,Schwefel function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,30
120003,7,Schwefel function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,13
10001,8,Shubert function,false,,,2,5,0.8,1.6,0.3,-0.15,0.6247055031191612,1.0,500,false,88
10002,8,Shubert function,false,,,10,5,0.8,1.6,0.3,-0.15,0.7472681705765748,1.0,500,false,13
10003,8,Shubert function,false,,,19,5,0.8,1.6,0.3,-0.15,0.7363777116414838,1.0,500,false,11
20001,8,Booth's function,false,,,2,5,0.8,1.6,0.3,-0.15,0.9999092239178957,1.0,500,false,30
20002,8,Booth's function,false,,,10,5,0.8,1.6,0.3,-0.15,0.9999893204609289,1.0,500,false,9
20003,8,Booth's function,false,,,19,5,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,10
30001,8,Schwefel function,false,,,2,5,0.8,1.6,0.3,-0.15,0.9978440992905777,1.0,500,false,180
30002,8,Schwefel function,false,,,10,5,0.8,1.6,0.3,-0.15,0.9978440992905777,1.0,500,false,41
30003,8,Schwefel function,false,,,19,5,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,30
40001,8,Shubert function,false,,,2,10,0.8,1.6,0.3,-0.15,0.9927028515905426,1.0,500,false,97
40002,8,Shubert function,false,,,10,10,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,12
40003,8,Shubert function,false,,,19,10,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,6
50001,8,Booth's function,false,,,2,10,0.8,1.6,0.3,-0.15,0.9961553659344062,1.0,500,false,45
50002,8,Booth's function,false,,,10,10,0.8,1.6,0.3,-0.15,0.9994767025855165,1.0,500,false,16
50003,8,Booth's function,false,,,19,10,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,9
60001,8,Schwefel function,false,,,2,10,0.8,1.6,0.3,-0.15,0.7446158138668829,1.0,500,false,121
60002,8,Schwefel function,false,,,10,10,0.8,1.6,0.3,-0.15,0.7508076624024911,1.0,500,false,64
60003,8,Schwefel function,false,,,19,10,0.8,1.6,0.3,-0.15,0.8241675626693724,1.0,500,false,196
70001,8,Shubert function,false,,,2,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,20
70002,8,Shubert function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
70003,8,Shubert function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,4
80001,8,Booth's function,false,,,2,35,0.8,1.6,0.3,-0.15,0.9999893204609289,1.0,500,false,31
80002,8,Booth's function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,9
80003,8,Booth's function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,6
90001,8,Schwefel function,false,,,2,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,203
90002,8,Schwefel function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,30
90003,8,Schwefel function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,21
100001,8,Shubert function,false,,,2,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,28
100002,8,Shubert function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,9
100003,8,Shubert function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,7
110001,8,Booth's function,false,,,2,80,0.8,1.6,0.3,-0.15,0.9999893204609289,1.0,500,false,19
110002,8,Booth's function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
110003,8,Booth's function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,7
120001,8,Schwefel function,false,,,2,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,145
120002,8,Schwefel function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,22
120003,8,Schwefel function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,12
10001,9,Shubert function,false,,,2,5,0.8,1.6,0.3,-0.15,0.7463719544998991,1.0,500,false,124
10002,9,Shubert function,false,,,10,5,0.8,1.6,0.3,-0.15,0.7472681705765748,1.0,500,false,10
10003,9,Shubert function,false,,,19,5,0.8,1.6,0.3,-0.15,0.6232141015698013,1.0,500,false,4
20001,9,Booth's function,false,,,2,5,0.8,1.6,0.3,-0.15,0.935367429541741,1.0,500,false,53
20002,9,Booth's function,false,,,10,5,0.8,1.6,0.3,-0.15,0.9687676879865865,1.0,500,false,11
20003,9,Booth's function,false,,,19,5,0.8,1.6,0.3,-0.15,0.9904898704571911,1.0,500,false,14
30001,9,Schwefel function,false,,,2,5,0.8,1.6,0.3,-0.15,0.8882723298835035,1.0,500,false,266
30002,9,Schwefel function,false,,,10,5,0.8,1.6,0.3,-0.15,0.8829271272331043,1.0,500,false,48
30003,9,Schwefel function,false,,,19,5,0.8,1.6,0.3,-0.15,0.9385935614207119,1.0,500,false,26
40001,9,Shubert function,false,,,2,10,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,27
40002,9,Shubert function,false,,,10,10,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,10
40003,9,Shubert function,false,,,19,10,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,10
50001,9,Booth's function,false,,,2,10,0.8,1.6,0.3,-0.15,0.9975383662441129,1.0,500,false,46
50002,9,Booth's function,false,,,10,10,0.8,1.6,0.3,-0.15,0.9999893204609289,1.0,500,false,15
50003,9,Booth's function,false,,,19,10,0.8,1.6,0.3,-0.15,0.9999572818437156,1.0,500,false,10
60001,9,Schwefel function,false,,,2,10,0.8,1.6,0.3,-0.15,0.9143945060315006,1.0,500,false,255
60002,9,Schwefel function,false,,,10,10,0.8,1.6,0.3,-0.15,0.9455959977547825,1.0,500,false,56
60003,9,Schwefel function,false,,,19,10,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,145
70001,9,Shubert function,false,,,2,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,42
70002,9,Shubert function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
70003,9,Shubert function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
80001,9,Booth's function,false,,,2,35,0.8,1.6,0.3,-0.15,0.9999092239178957,1.0,500,false,46
80002,9,Booth's function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,11
80003,9,Booth's function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,9
90001,9,Schwefel function,false,,,2,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,73
90002,9,Schwefel function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,44
90003,9,Schwefel function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,15
100001,9,Shubert function,false,,,2,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,19
100002,9,Shubert function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
100003,9,Shubert function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,9
110001,9,Booth's function,false,,,2,80,0.8,1.6,0.3,-0.15,0.9999572818437156,1.0,500,false,18
110002,9,Booth's function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,7
110003,9,Booth's function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,7
120001,9,Schwefel function,false,,,2,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,57
120002,9,Schwefel function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,20
120003,9,Schwefel function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,10
10001,10,Shubert function,false,,,2,5,0.8,1.6,0.3,-0.15,0.6775291158654665,1.0,500,false,74
10002,10,Shubert function,false,,,10,5,0.8,1.6,0.3,-0.15,0.49470615577240323,1.0,500,false,9
10003,10,Shubert function,false,,,19,5,0.8,1.6,0.3,-0.15,0.7454303908058972,1.0,500,false,8
20001,10,Booth's function,false,,,2,5,0.8,1.6,0.3,-0.15,0.9997597103709004,1.0,500,false,42
20002,10,Booth's function,false,,,10,5,0.8,1.6,0.3,-0.15,0.9999572818437156,1.0,500,false,28
20003,10,Booth's function,false,,,19,5,0.8,1.6,0.3,-0.15,0.9907248203167551,1.0,500,false,21
30001,10,Schwefel function,false,,,2,5,0.8,1.6,0.3,-0.15,0.9573281172555264,1.0,500,false,492
30002,10,Schwefel function,false,,,10,5,0.8,1.6,0.3,-0.15,0.9614142036073583,1.0,500,false,113
30003,10,Schwefel function,false,,,19,5,0.8,1.6,0.3,-0.15,0.9773053723114379,1.0,500,false,73
40001,10,Shubert function,false,,,2,10,0.8,1.6,0.3,-0.15,0.6247953757808069,1.0,500,false,56
40002,10,Shubert function,false,,,10,10,0.8,1.6,0.3,-0.15,0.7472681705765748,1.0,500,false,24
40003,10,Shubert function,false,,,19,10,0.8,1.6,0.3,-0.15,0.7491165997573589,1.0,500,false,8
50001,10,Booth's function,false,,,2,10,0.8,1.6,0.3,-0.15,0.9972179800719801,1.0,500,false,31
50002,10,Booth's function,false,,,10,10,0.8,1.6,0.3,-0.15,0.9998451466834691,1.0,500,false,15
50003,10,Booth's function,false,,,19,10,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,23
60001,10,Schwefel function,false,,,2,10,0.8,1.6,0.3,-0.15,0.928140930780033,1.0,500,false,316
60002,10,Schwefel function,false,,,10,10,0.8,1.6,0.3,-0.15,0.9885690106073749,1.0,500,false,439
60003,10,Schwefel function,false,,,19,10,0.8,1.6,0.3,-0.15,0.9978440992905777,1.0,500,false,40
70001,10,Shubert function,false,,,2,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,38
70002,10,Shubert function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,9
70003,10,Shubert function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
80001,10,Booth's function,false,,,2,35,0.8,1.6,0.3,-0.15,0.9999572818437156,1.0,500,false,37
80002,10,Booth's function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,7
80003,10,Booth's function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,11
90001,10,Schwefel function,false,,,2,35,0.8,1.6,0.3,-0.15,0.9773053723114379,1.0,500,false,57
90002,10,Schwefel function,false,,,10,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,38
90003,10,Schwefel function,false,,,19,35,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,23
100001,10,Shubert function,false,,,2,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,16
100002,10,Shubert function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
100003,10,Shubert function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,7
110001,10,Booth's function,false,,,2,80,0.8,1.6,0.3,-0.15,0.9999893204609289,1.0,500,false,31
110002,10,Booth's function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,8
110003,10,Booth's function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,7
120001,10,Schwefel function,false,,,2,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,247
120002,10,Schwefel function,false,,,10,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,17
120003,10,Schwefel function,false,,,19,80,0.8,1.6,0.3,-0.15,1.0,1.0,500,true,12
